order_id,customer_id,order_time,shipping_time,status
6aed7485-e30c-4cc8-b67b-7ac020da85ce,6b447e62-02e1-40ed-9a80-726d00419cb8,2024-01-14 02:31:20.437688,2024-02-21 19:49:50.730424,CANCELLED
14bbfe5d-1af9-48bf-99b0-0cc36125fdca,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-01-20 10:32:07.796385,2024-02-28 07:01:34.284873,CANCELLED
62a5819a-4878-45e1-8851-f8c8073f441b,a2a3f342-aaa2-490c-83b7-1894fe77541a,2024-01-26 16:37:20.480769,,PREPARED
8a2a5f84-d5ff-4822-a7d2-f17768d6b317,a9d13ad6-1c24-45ed-86ec-cbaa8bc20916,2024-02-12 08:18:49.191006,2024-02-19 22:54:24.132747,CANCELLED
c75b662e-9a32-4f2f-8bab-a002a6435c0b,c94617d1-6964-48f7-86bc-1a80abd2c31f,2024-02-23 14:43:29.183098,2024-02-28 14:09:36.406685,SHIPPED
8ff214f4-a663-409a-b436-4ab493ac4fcd,621317cc-de00-4c19-88d6-173dfe3b9643,2024-01-12 06:38:03.334798,2024-02-07 11:09:08.186791,CANCELLED
365a6b2b-a479-447e-a85f-cded8730d005,be6db09b-1f8b-4d87-b956-951641647ee1,2024-01-11 01:41:14.560460,2024-02-22 22:21:57.757504,COMPLETED
89f0bbd1-21e1-4388-aae3-343f9c46d0db,772f83ca-eda5-4d44-a4a1-4c99f52c2c44,2024-02-13 03:58:19.403366,2024-03-02 17:30:02.529880,SHIPPED
6caae0c9-9174-410d-ab20-ccab81c59a97,d6cc408e-108d-471b-9f7b-01ef54541db4,2024-01-19 01:42:09.700350,,RECEIVED
02db0847-5e7c-48ec-a534-f9e9ec8853e9,f9906c19-ce4c-4f37-a9be-2505bcb34483,2024-01-31 15:28:31.569035,2024-02-06 10:50:50.151063,COMPLETED
bfeb3d8c-2148-4f44-970d-2540f5aaf818,9e30da4d-6fc0-4b00-9f42-8448acc9b34e,2024-02-20 05:04:59.552034,2024-02-28 23:42:41.489247,CANCELLED
4ef14b1d-476f-49f0-ab2a-125152369ae7,e4900207-7b5e-4ce5-8375-6b73b25e2314,2024-02-25 04:25:17.106502,2024-03-02 16:43:53.742351,CANCELLED
e9df4951-95d4-452c-b3e3-2cb83bb72767,c6745e33-a92a-41d6-9878-28e81624fb5b,2024-02-14 02:17:59.982494,,CANCELLED
c2c0a829-9dd5-4663-96c2-10900ebed2e7,97b62f84-8e53-47a0-a705-d89f4a1add96,2024-02-28 15:34:05.471659,,RECEIVED
f01ce35b-a568-465f-8583-1adcce917452,92141489-3c8c-40d1-9d41-e63b398f4018,2024-01-26 02:05:50.016784,,PREPARED
78e77848-e465-405d-88c0-82e0e492bf08,5cda46e0-1da6-4b98-88c8-d0370a0ed3b4,2024-01-24 13:41:41.972839,,RECEIVED
c3c863d2-a851-47b8-a8e9-de4cb70c99f2,c022216e-f1d0-4c2c-ae7e-1f8ee37a1e7e,2024-02-04 20:19:45.907420,2024-02-28 13:36:31.951413,CANCELLED
f239345d-f011-4719-b72f-26d5fea5e65a,da6ca8bb-52cd-4454-b6a9-fcb135678276,2024-02-28 09:21:55.317675,2024-02-28 20:05:37.169626,COMPLETED
937bba76-cf42-4829-90b3-c55d7ba4bf94,0b1887b3-666d-4a9a-8fd7-1bc2de790ddf,2024-02-11 18:35:46.030570,,CANCELLED
26c6555d-1fbe-4621-a791-1b621818d01b,bfa17748-c157-442d-954f-4c4a03615831,2024-01-28 11:15:37.472468,,PREPARED
5f9c6a80-ac6d-4585-8f3f-f6c5887284b1,152431d3-eb4c-40ab-855e-18a8531b2f4f,2024-02-24 22:22:32.811764,2024-02-29 21:52:58.172635,CANCELLED
c17de613-3229-4d8b-82b5-18d72fdb6839,d6cc408e-108d-471b-9f7b-01ef54541db4,2024-02-03 01:56:57.841808,2024-03-04 08:18:04.054690,CANCELLED
c9f437a7-1f34-483a-9087-176e54d21ea7,a9d13ad6-1c24-45ed-86ec-cbaa8bc20916,2024-02-16 00:48:20.993125,2024-03-03 04:26:03.671633,COMPLETED
50c2f5eb-3d16-4218-9bfa-7dcc6c1e3667,9e30da4d-6fc0-4b00-9f42-8448acc9b34e,2024-01-21 14:09:46.527205,2024-02-23 04:23:45.353106,CANCELLED
6ce9da6f-166e-4544-a2a9-6d1e55fe0a7c,9598c53c-4280-45a2-8c6c-47c81f002ea6,2024-01-08 21:08:57.786930,2024-02-16 17:14:54.277898,SHIPPED
b15408d6-5311-4a7c-8318-1df2df438456,3ad9fd77-72b6-4e07-b04c-18928a0f07c6,2024-01-11 04:21:39.877338,2024-02-01 01:23:13.768831,COMPLETED
525400cf-5699-4810-904d-a7285d5b568d,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-02-15 13:46:50.807551,2024-02-15 19:15:11.858575,CANCELLED
0f08068f-cbfc-4991-a886-ad1a259e95dc,9c132e96-5d9a-45f4-9771-64729ee11c2d,2024-02-20 18:56:51.361413,,PREPARED
15928e3a-7024-44e2-acaf-5b726ece5bf4,f55ed829-61ea-47e2-acc6-78cfe9971d8e,2024-01-31 16:30:14.575629,2024-02-18 20:26:32.263944,SHIPPED
dee83539-8cc3-4a48-83d2-3ea22455cbd7,9c46c3bc-873c-4e0c-ad0c-e3bcaffef1f6,2024-01-13 17:25:53.860431,,RECEIVED
ef87fb13-2f76-48c0-88b1-95724c7efc16,e279190f-884d-4945-8b67-1e28cddfa860,2024-01-24 08:12:31.085731,,CANCELLED
80bfa78a-5345-4b32-a5e0-9aa568cb8dd9,59084b85-d8da-49ef-a419-e98a571fa8db,2024-02-24 13:16:41.420889,2024-03-02 21:46:25.362829,COMPLETED
eb51d054-1aaa-4cf2-8464-7100cecdd61f,bfa17748-c157-442d-954f-4c4a03615831,2024-01-30 02:01:06.938882,,CANCELLED
a8a92ddc-4362-4d89-ac73-8d9ea4e9a6a3,c5f35fb5-415b-432b-bc65-cd752327e394,2024-01-24 13:34:42.828579,,PREPARED
fda6cf12-b0b8-4a3e-9324-1acc56e0d870,06f3a54f-82fe-4861-8bfa-97d99123fd4d,2024-01-21 05:10:54.765187,2024-02-21 19:20:59.311989,SHIPPED
eace3a6b-6214-4f1a-aa06-eafa874170f0,4e304997-0c05-4b4c-a167-c2164542e3de,2024-02-03 17:23:36.267990,,CANCELLED
01849c35-bb33-4e30-9e22-25f190a0a8ca,17639d95-fea0-4606-92e9-558586dcfd8d,2024-02-07 07:10:45.622470,2024-02-14 03:45:34.155860,CANCELLED
016ba453-439f-4995-9ec1-840c5b098299,08725f39-08d5-464c-97db-a13768578af5,2024-01-16 09:04:54.362866,2024-03-02 13:11:48.008910,SHIPPED
801f08df-25cf-46c1-9e30-87b097e5bcf0,3f647c52-1583-4746-9de3-88843b979db0,2024-02-10 11:49:04.240642,2024-03-02 08:40:59.076965,COMPLETED
f5f86758-e7ca-47bb-840e-ae22da6635ac,42181ed3-6c49-4917-8064-e3fe3c42032c,2024-01-14 14:51:53.288349,2024-02-04 11:40:07.653061,CANCELLED
0c24c2b5-5fea-46d1-b57b-a18ca28a8a92,98cae4e2-8ea8-4157-8b2c-fdf4575715dc,2024-02-27 09:20:59.332433,,RECEIVED
29cb1c7c-a063-48d8-b2a2-b8e16825b7bf,885052cd-69bf-418d-a9e1-81085d43c436,2024-02-20 19:00:23.417915,,PREPARED
c4a9ba92-41d6-43f5-89c4-99c2a6ad5d07,ccb97cc0-e487-431c-bd46-e0fd2dbad398,2024-02-02 09:31:52.638356,,CANCELLED
5d76e3cd-c7ec-4d3b-b5b9-0fec54eda5e1,ccb97cc0-e487-431c-bd46-e0fd2dbad398,2024-01-26 02:32:02.723105,,CANCELLED
7fa35419-4e2d-48a7-a6bf-5642f4b82d8a,d1e132f5-0ee9-488e-9eee-3b6f298ac2c5,2024-01-15 01:56:46.938373,,RECEIVED
0bb04237-8baa-43aa-b34d-2c81665c5d0d,17639d95-fea0-4606-92e9-558586dcfd8d,2024-03-02 23:37:29.253484,,RECEIVED
1794db68-7450-4f78-8e35-bd6f9e778000,bc80fcb4-57bb-4ace-b2d1-c7fbe37ff42c,2024-01-30 16:37:07.014244,2024-02-16 11:28:16.523459,COMPLETED
20fd452c-616b-4077-99f3-aa7d8aece874,2636929a-1347-423b-8579-888e33889128,2024-03-04 09:21:30.579133,2024-03-04 11:04:12.653087,COMPLETED
21b42b55-514c-4ae8-88b6-c7ce6b029186,1236f25e-e65f-4958-973a-2db5ed30d337,2024-01-10 21:46:12.899056,2024-01-27 16:22:07.147449,SHIPPED
2bc106db-aaf7-4613-b458-913457ae7d22,08725f39-08d5-464c-97db-a13768578af5,2024-01-14 01:26:31.566275,2024-02-14 21:18:11.192050,CANCELLED
e73b6f61-cd95-429f-93a2-946b42dfa3d2,5a6a6ce8-9e2f-4f37-819d-b102bc5fc0d3,2024-02-28 08:13:30.666925,2024-02-29 01:36:10.007831,CANCELLED
4d033944-07ca-46e6-8d74-3493329d971b,9656f078-548d-467a-b2f0-74af7cb09a5f,2024-01-30 07:56:09.119215,2024-02-15 19:09:57.548319,CANCELLED
d5009fd6-dcc7-4896-aef0-a5ceea82fb67,2636929a-1347-423b-8579-888e33889128,2024-02-07 08:54:30.761333,2024-02-08 01:27:56.057037,SHIPPED
72014cfb-6a7e-449e-aba4-8cd376c2c937,c4cef7bb-87ac-480f-950b-c5fc2da44461,2024-01-13 15:02:44.037858,,PREPARED
bbb0a088-b7a7-4c8b-8d88-a8f922bdf309,f1206989-3d6d-413f-a4d8-62d18dc7894f,2024-01-20 16:03:02.580059,,PREPARED
b337aca4-9092-407a-93eb-7e10dc8e29c4,d1c3cdfd-64bd-4797-8d61-ce2d33bf4106,2024-02-03 01:35:19.915249,2024-02-06 00:19:07.067979,SHIPPED
279cd1df-4751-4222-843a-d1e60535211a,d1e132f5-0ee9-488e-9eee-3b6f298ac2c5,2024-02-13 15:57:02.190241,,PREPARED
19c3b977-231b-4035-b45c-7c57492e3eaa,fc3020ce-37b1-4f82-88a2-1d537d2c7042,2024-02-24 17:00:46.260657,2024-02-27 08:06:00.296336,SHIPPED
d5e1da0b-2b80-414f-bcbb-91289245a784,4ed32d1d-a14f-4f34-b365-b00679852243,2024-01-22 08:21:00.877996,,CANCELLED
8f6d88c9-2def-4a93-a341-ede5e8a55db7,94efb154-5511-45f2-8793-b9f50af11692,2024-03-03 00:19:12.873787,,RECEIVED
b6642a99-e9ff-4199-b088-5320d84adf09,a9d13ad6-1c24-45ed-86ec-cbaa8bc20916,2024-01-16 04:54:40.437803,2024-02-04 23:32:14.681937,SHIPPED
75fe5445-eac4-42cb-9f6b-109d29dbc53f,c4cef7bb-87ac-480f-950b-c5fc2da44461,2024-02-01 23:03:03.411428,,RECEIVED
1354af21-ef2c-4ee5-a0e1-ecb7f5e02412,5cda46e0-1da6-4b98-88c8-d0370a0ed3b4,2024-01-24 01:00:36.718439,,PREPARED
add3a6de-2853-4e3e-97eb-fd614f46e7ce,f55ed829-61ea-47e2-acc6-78cfe9971d8e,2024-03-02 02:19:41.128694,2024-03-03 13:18:04.574966,COMPLETED
f783725f-0f9f-41e3-bb35-653f7cd52b91,24161bf1-ee3c-4159-b728-e060d64c34db,2024-02-19 22:45:52.410441,,RECEIVED
7504785d-45fe-4065-b796-0a3ab8bbe300,fc06809c-ae0e-4048-8e62-da8a26e8e9a6,2024-01-05 09:22:37.898903,2024-02-26 21:58:19.373844,SHIPPED
468ddf7c-3b8a-403b-a5a3-49cdbd0325eb,2e036dcb-3cf0-4935-bded-bb7fc033a081,2024-01-20 13:10:58.730457,2024-02-06 14:05:57.391577,SHIPPED
4fd49de0-b04b-4aeb-a595-0fc647041ea9,3f647c52-1583-4746-9de3-88843b979db0,2024-02-29 20:57:14.809591,2024-02-29 21:11:08.456478,COMPLETED
1c3afbd6-5edb-43f3-ba6b-484606822a09,2636929a-1347-423b-8579-888e33889128,2024-02-22 08:29:22.783369,,CANCELLED
72806eea-7420-4f90-882f-a4308800ead6,a91c6232-d1f6-47bb-936f-3fede5d53c73,2024-01-30 22:15:40.196291,,PREPARED
32b9c307-05ab-4be6-a130-dc05518a6f45,f37fa632-f121-474a-a857-46b0628cdde3,2024-02-12 15:02:18.851893,2024-02-28 20:57:03.874191,COMPLETED
23625627-de38-4dcb-92cd-38ffb8cee2b5,24161bf1-ee3c-4159-b728-e060d64c34db,2024-01-22 03:31:02.574389,,PREPARED
da49d098-b8f5-48d5-a293-347ca681a9d1,2636929a-1347-423b-8579-888e33889128,2024-01-12 08:00:03.047871,,PREPARED
5d6a99f4-ec5f-4646-84bc-beacb8bbe040,59084b85-d8da-49ef-a419-e98a571fa8db,2024-02-22 04:11:34.910771,2024-02-29 19:41:55.302629,COMPLETED
ea0f7d97-f5b2-4367-b3ff-b99e4ef4e9fa,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-01-12 23:19:31.561482,,CANCELLED
97f4c564-72a5-46e5-9587-57544b9e2de8,962713ea-f8c1-461f-b26b-aee26247f85c,2024-02-11 13:25:36.696095,2024-02-21 02:05:55.836154,SHIPPED
6329f0cb-02e7-4df3-ac81-89734794f326,e279190f-884d-4945-8b67-1e28cddfa860,2024-02-28 11:36:48.568418,,RECEIVED
d04e1d97-200f-4455-a308-aceca3128266,fd0cb716-ed37-45f3-bda7-ede3acd0bac3,2024-01-19 11:07:51.877837,2024-02-05 07:14:00.064757,COMPLETED
e0e85997-3b85-4501-a25b-2960734a1066,9e30da4d-6fc0-4b00-9f42-8448acc9b34e,2024-01-31 02:46:47.861615,,RECEIVED
aec42990-fdd0-4ac5-8904-6feeb8608fc3,962713ea-f8c1-461f-b26b-aee26247f85c,2024-02-01 22:18:12.134014,2024-02-09 10:19:53.069762,COMPLETED
503b4648-dd10-42f2-9223-7bebe4c69f72,58958e92-8146-4f27-92a7-8efeea701eb3,2024-01-30 23:55:10.479109,,PREPARED
79f66a37-c803-4701-b74f-ca3ba83fec1d,c6745e33-a92a-41d6-9878-28e81624fb5b,2024-01-17 09:37:50.786533,2024-03-03 01:03:31.599820,CANCELLED
a1205a8e-170c-4ef3-b402-90af693c0e7e,e87f3429-1ccd-4ad8-9420-a84dc70428d2,2024-01-27 12:18:50.020079,2024-02-13 10:54:05.637763,CANCELLED
d455b2e3-e248-4e87-b755-bbba8cce204d,4ed32d1d-a14f-4f34-b365-b00679852243,2024-02-25 23:30:52.193434,2024-03-04 00:51:13.895110,COMPLETED
b17fc15a-e6fa-456d-8c31-42c133fa49ea,06f3a54f-82fe-4861-8bfa-97d99123fd4d,2024-02-18 08:05:26.575315,,PREPARED
f997d1ec-7901-459c-be3f-50d8ed6211ff,f9906c19-ce4c-4f37-a9be-2505bcb34483,2024-02-26 21:56:45.039564,2024-02-29 02:29:15.967327,SHIPPED
fe667ac1-194d-40a5-a0d9-9099d1ef4e93,4910792d-3f9d-4fad-a1ce-b855f4dffb27,2024-02-21 00:57:48.090248,,PREPARED
abb57933-9cec-4b1b-aeae-cac33409faae,bfa17748-c157-442d-954f-4c4a03615831,2024-02-09 07:03:19.300986,2024-02-15 02:34:07.766476,COMPLETED
e7cd4374-2d64-457e-8c50-4edad72064fb,12b30d8d-40cd-4590-98fa-be74ebe2d0aa,2024-02-21 13:29:22.425583,,CANCELLED
bb7b0f9a-8ecc-4fef-9531-e4b56a9d4376,0085c5a3-e44b-4074-a3e1-c286475bc634,2024-01-24 16:06:12.638361,2024-02-04 09:02:07.392043,COMPLETED
765036d8-7011-4c9f-b299-d863b9d9f4df,4ed32d1d-a14f-4f34-b365-b00679852243,2024-02-24 19:47:34.726019,,RECEIVED
731fb434-bfd7-4d24-b083-48c6d09076af,ab42da51-fbf4-43e1-b3f3-9caf23375a15,2024-01-28 14:13:36.617572,,RECEIVED
c9cd9ab2-5d73-482f-b4f0-0a8a4d6cf905,f7278d45-d72a-4d7f-be00-c47a91a909aa,2024-02-06 01:29:16.942875,2024-03-04 09:21:35.649280,COMPLETED
cde5c771-23d2-4ee7-9492-1bc371021a1d,d1e132f5-0ee9-488e-9eee-3b6f298ac2c5,2024-01-11 18:47:47.236926,2024-02-02 16:21:38.206125,COMPLETED
6fc2bb09-8997-4700-888d-073e3a93dbb4,c979a4b9-98e9-4019-abf8-e541468e92ce,2024-02-27 21:04:35.229237,,RECEIVED
15a27fa1-bff8-45ef-b707-1b8f07058f13,75a45adb-c94f-4faf-916f-22123ec45100,2024-01-09 20:55:33.109259,2024-01-19 16:26:57.190487,COMPLETED
285c3edf-2d30-40ea-ba6a-7eca4537b456,bc80fcb4-57bb-4ace-b2d1-c7fbe37ff42c,2024-01-07 12:51:26.505112,,CANCELLED
796de326-ac9c-4ab5-83cd-6ecc3ff99a93,2636929a-1347-423b-8579-888e33889128,2024-01-20 10:08:43.434016,2024-01-31 00:33:21.703631,COMPLETED
f031b8c5-f9c9-49dc-84b9-0585bc3136a5,c979a4b9-98e9-4019-abf8-e541468e92ce,2024-01-26 18:17:22.740825,2024-02-05 22:19:15.821584,COMPLETED
0dbc6f39-cd5c-4655-bb95-4b87201dadc0,ccb97cc0-e487-431c-bd46-e0fd2dbad398,2024-02-27 22:38:55.809349,2024-03-04 19:01:13.444949,SHIPPED
3b6b05b5-12c8-4d11-a7e4-efc96b0a9df0,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-01-03 23:08:52.980056,2024-01-12 09:48:22.775479,COMPLETED
ec3c355f-b2d7-4fab-99bd-f7d27ec6102e,c5f35fb5-415b-432b-bc65-cd752327e394,2024-01-07 03:37:16.511236,,CANCELLED
53be99fc-ea87-4124-9f1e-8e07a8fb868e,13b225f9-1683-4608-b07f-e0dfe5bb5bd9,2024-01-05 14:28:08.143618,2024-01-18 15:13:58.267210,CANCELLED
3d579623-ee42-4a94-9d0c-eda2b5e24a7d,59084b85-d8da-49ef-a419-e98a571fa8db,2024-01-09 16:43:58.962212,2024-02-07 11:03:21.262735,COMPLETED
eb42d3eb-ea08-4f3c-861c-c5c2d0357ff5,4e304997-0c05-4b4c-a167-c2164542e3de,2024-01-24 13:06:43.082704,,CANCELLED
4fb90b1a-f8f0-4239-8606-c622d70ab354,670d2fcd-2a1e-4f86-9f95-75a6ac633975,2024-01-05 18:17:12.557786,2024-01-30 05:55:07.083555,SHIPPED
90387740-cd1b-4038-8fe5-a118462a4100,59084b85-d8da-49ef-a419-e98a571fa8db,2024-01-02 11:29:36.648971,2024-01-10 17:17:56.508018,SHIPPED
6c05c4bf-57f8-4e79-a8d4-d5d2f7ce7afd,08725f39-08d5-464c-97db-a13768578af5,2024-01-08 02:14:46.682609,2024-01-19 08:52:44.902481,CANCELLED
9959d71d-8801-45a3-901a-db383190c2b4,885052cd-69bf-418d-a9e1-81085d43c436,2024-03-04 19:24:30.407123,,PREPARED
ce34a87e-9539-4c95-93eb-1630f4617a1f,0b1887b3-666d-4a9a-8fd7-1bc2de790ddf,2024-02-05 02:53:28.211320,2024-02-06 18:52:56.876522,COMPLETED
33dbe793-77a0-41d8-aa89-463853b85107,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-02-21 23:05:55.535254,,RECEIVED
9adba11c-8e46-4855-bcb3-2be2ad26676a,3ad9fd77-72b6-4e07-b04c-18928a0f07c6,2024-02-16 11:22:32.014113,,RECEIVED
c306ab71-ea2f-40c2-879a-abc8d5b9f86a,42181ed3-6c49-4917-8064-e3fe3c42032c,2024-02-20 01:33:59.237115,,PREPARED
f77554e2-ce0b-4798-8106-3f6226d22e6d,b789f4a8-d101-41cd-8a4b-a8d7b28f5157,2024-02-29 14:05:01.484221,2024-02-29 18:27:47.352992,SHIPPED
e8ebdcaa-e09f-4f92-9515-774a45ac33d4,94efb154-5511-45f2-8793-b9f50af11692,2024-02-11 15:14:22.854855,,PREPARED
85b96de9-ba93-4e7b-9f01-e1c0fc7f8a00,4ed32d1d-a14f-4f34-b365-b00679852243,2024-02-01 14:24:32.326949,,PREPARED
932ba9be-e30c-430e-9cf6-ab7ea25c5b0d,2e036dcb-3cf0-4935-bded-bb7fc033a081,2024-02-12 07:06:13.490827,2024-02-19 02:20:09.035583,CANCELLED
49d28f51-833b-4c09-aaf8-e36041fa32e2,c94617d1-6964-48f7-86bc-1a80abd2c31f,2024-01-11 02:37:32.941055,2024-02-14 01:47:42.468174,COMPLETED
de5e9c5c-674a-4d34-a4b0-10b671b40d4f,621317cc-de00-4c19-88d6-173dfe3b9643,2024-01-29 05:12:28.354992,,CANCELLED
11d944b5-94d8-4ed7-9d7f-6e45d2e9733c,f1206989-3d6d-413f-a4d8-62d18dc7894f,2024-01-13 18:15:24.278654,2024-01-28 05:38:18.713819,SHIPPED
d606974c-78c6-420c-806e-26eb12e224c4,ab42da51-fbf4-43e1-b3f3-9caf23375a15,2024-02-28 07:09:16.582059,,PREPARED
f99abd4c-e339-4377-8182-ef03853905e1,885052cd-69bf-418d-a9e1-81085d43c436,2024-01-28 01:27:27.527003,2024-01-31 08:41:44.980727,COMPLETED
fc43bb89-b5a8-4f11-a9c0-9a3f79d50c98,90c8a29e-ef71-413c-aded-029d69c40c2f,2024-02-20 16:22:18.034660,2024-02-21 11:13:18.123089,CANCELLED
e27d6cd5-0a1c-468b-962d-70603f9c7cb8,3e9d4cff-34ef-4978-90a1-6fbd3612f6c5,2024-01-18 12:49:12.596626,,RECEIVED
3556bcf1-49a2-491e-a88a-546847e324ea,8cd4a493-d3a2-487a-9a10-5971f77abb39,2024-02-27 03:37:20.389217,,PREPARED
163c4350-56d6-4fa2-abf5-c1d4572fee46,c4cef7bb-87ac-480f-950b-c5fc2da44461,2024-01-25 16:34:17.423999,,PREPARED
f3528688-9cd4-4260-af9c-45e1f202c163,57cac606-e6ea-4f43-9925-7514c61e5d0a,2024-01-26 12:56:42.159466,2024-02-04 13:47:47.876710,CANCELLED
acfd5ce9-1d7a-4bdd-b3b9-36ab522a5b98,c5f35fb5-415b-432b-bc65-cd752327e394,2024-01-03 17:14:22.214811,2024-02-13 20:51:07.188053,SHIPPED
8d0579b6-ea9d-46de-9d20-0a857b63ccee,c5f35fb5-415b-432b-bc65-cd752327e394,2024-01-07 23:55:59.820056,2024-01-12 22:08:14.960764,COMPLETED
a47a09f7-3a72-4b74-81ab-89112c5dcc55,4e304997-0c05-4b4c-a167-c2164542e3de,2024-02-09 07:51:53.234518,2024-02-17 14:13:07.682772,COMPLETED
31d8cbc6-2466-4ed6-9a24-27db35fc2673,152431d3-eb4c-40ab-855e-18a8531b2f4f,2024-02-13 05:57:57.826221,2024-02-19 00:48:24.819902,SHIPPED
536d6441-6257-440e-8184-0a5fb0b1bddf,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-02-29 20:39:35.135130,2024-03-02 08:47:19.963287,COMPLETED
7da53844-5335-4848-a6c1-86cca311d1c6,d6cc408e-108d-471b-9f7b-01ef54541db4,2024-01-14 07:51:49.528440,,RECEIVED
6b7d56f0-3bd4-433b-8d51-8663897eb977,d59f26d5-977b-45ad-9544-50de150c32f4,2024-01-28 04:04:32.945201,2024-03-03 06:19:07.033951,CANCELLED
6251d32d-5248-4383-90c8-6d17580f2a3f,06f3a54f-82fe-4861-8bfa-97d99123fd4d,2024-03-04 19:48:14.947371,2024-03-04 19:53:58.745667,COMPLETED
fa794e5d-dc4d-479a-9afc-30dfca3e0fa4,885052cd-69bf-418d-a9e1-81085d43c436,2024-01-23 12:25:17.151814,2024-02-23 04:18:43.006713,CANCELLED
c00ffd7b-3a08-4bcd-8a54-0d4a305c39b0,a9d13ad6-1c24-45ed-86ec-cbaa8bc20916,2024-01-16 16:11:51.642428,2024-02-03 23:56:35.760492,SHIPPED
14f42c02-0420-4a33-9870-7b018f7dffab,b158cc0f-3a41-41f9-8ebd-34161a386524,2024-03-02 10:23:05.353684,,RECEIVED
e64147fe-b7c4-4d0b-9848-186d4a316cdc,44b0df09-c1f2-4d47-abc4-725728e14850,2024-03-03 14:26:23.427064,2024-03-03 15:50:55.025439,CANCELLED
200da547-348f-46e0-aecb-c35759b6a4e6,a2a3f342-aaa2-490c-83b7-1894fe77541a,2024-02-11 05:27:12.550919,,RECEIVED
86a4092d-772f-4abd-bea0-75376cc9f1bf,5cda46e0-1da6-4b98-88c8-d0370a0ed3b4,2024-02-22 19:17:05.628041,2024-03-03 23:18:45.039158,SHIPPED
e5078c4a-8e04-4651-8b79-4615c6254914,e279190f-884d-4945-8b67-1e28cddfa860,2024-02-18 23:03:33.287590,2024-02-25 15:14:59.346956,CANCELLED
4ee5ad09-5d23-42ee-86a6-fdc5e1db1904,a9d30def-432a-4ddc-8e6f-cbf91415e9b6,2024-02-06 09:51:26.143357,,RECEIVED
7254e9de-5d0b-417c-8ce1-566b4543d960,8cd4a493-d3a2-487a-9a10-5971f77abb39,2024-02-21 08:54:23.749090,2024-02-27 00:45:15.547122,COMPLETED
498d1df2-9bac-4bf8-b117-333824d2ddee,1236f25e-e65f-4958-973a-2db5ed30d337,2024-03-02 06:33:02.765885,2024-03-03 03:40:21.050059,CANCELLED
4adbcf36-989c-4b8c-8e46-b2b552e7b80c,be6db09b-1f8b-4d87-b956-951641647ee1,2024-01-08 06:14:25.873780,2024-01-26 12:33:49.269572,SHIPPED
77fd74e2-5586-460d-950d-0815c73fffdb,358b79ce-256b-41c8-8dbe-4cd534543c94,2024-02-19 07:14:02.045325,2024-02-24 05:26:31.507911,SHIPPED
250f0f19-c859-4ea4-b897-9432b325ba14,a91c6232-d1f6-47bb-936f-3fede5d53c73,2024-02-07 11:07:31.571879,,CANCELLED
28acdfb7-918f-4963-bc4f-9deae4bf4aa3,f48e2878-6683-49dc-a7d0-d1cebcb8b704,2024-02-07 03:24:03.490275,,PREPARED
743377ec-428c-4ec0-a090-8059cade60f7,bdd46ccb-b05b-4d6e-823b-bcd401e21509,2024-01-17 05:07:02.688640,2024-03-04 01:25:21.019244,COMPLETED
d0e687d5-7466-4ecd-a19e-f0f558ed06cb,06f3a54f-82fe-4861-8bfa-97d99123fd4d,2024-02-21 03:48:24.392283,,CANCELLED
c03675f9-320a-430e-b0f0-18cf82c816e9,4f533f04-92e5-4a69-ba8f-3e4a3c84d0d8,2024-02-09 19:35:12.650559,,RECEIVED
1ae595b3-6b7b-4afb-8150-9a9d84c7f176,be6db09b-1f8b-4d87-b956-951641647ee1,2024-01-16 02:03:46.574084,,CANCELLED
4d406f8b-7595-42f9-bdeb-2036e8a7f4b7,17639d95-fea0-4606-92e9-558586dcfd8d,2024-02-19 02:26:38.588582,2024-02-22 16:11:35.157841,COMPLETED
7cb8a278-97a4-4f46-a25d-53002ea4354a,43a71752-7112-4fca-b065-fa76a3abec11,2024-02-20 13:35:44.727894,,CANCELLED
fa07974c-abdc-48c2-93f1-9e720404f648,ed1b9a76-f853-49d9-90cb-53523fef0863,2024-01-11 11:49:47.755268,2024-01-24 13:48:46.903427,COMPLETED
dba6e684-84d0-46f0-aa5c-e249e3e00c00,1cc9959f-7e0b-48d5-a11d-5dbec54a2fc1,2024-01-17 11:38:31.664979,2024-02-15 11:23:34.348309,SHIPPED
80a67e80-f796-4963-a628-01af4f408706,c022216e-f1d0-4c2c-ae7e-1f8ee37a1e7e,2024-01-02 20:15:08.625400,,CANCELLED
6dce387c-1fee-47fe-8abe-2be7317657d2,bdd46ccb-b05b-4d6e-823b-bcd401e21509,2024-01-05 21:58:48.114836,2024-01-27 13:40:02.061181,SHIPPED
6d73c73f-5db9-4b06-80a4-36b15267a1e6,c5f35fb5-415b-432b-bc65-cd752327e394,2024-02-17 23:14:09.020098,2024-02-18 20:40:12.742728,SHIPPED
84f1f453-5863-40b5-b9b0-6067c6955c66,152431d3-eb4c-40ab-855e-18a8531b2f4f,2024-01-11 03:31:06.497579,2024-02-28 06:24:52.049607,SHIPPED
